0.929289 0.0353553 0.0353553 
0.877526 0.0918559 0.0306186 
0.841886 0.0395285 0.118585 
0.812917 0.163698 0.0233854 
0.787868 0.0795495 0.132583 
0.765479 0.146575 0.0879453 
0.745049 0.0318689 0.223082 
0.726139 0.256745 0.0171163 
0.708452 0.127552 0.163996 
0.691779 0.211902 0.096319 
0.675963 0.0607569 0.26328 
0.660884 0.275532 0.0635843 
0.646447 0.110485 0.243068 
0.632577 0.206676 0.160748 
0.619211 0.0237993 0.356989 
0.6063 0.381397 0.0123031 
0.593798 0.190407 0.215795 
0.58167 0.300675 0.117655 
0.569884 0.0940879 0.336028 
0.558412 0.37259 0.0689981 
0.547231 0.155639 0.29713 
0.536319 0.275311 0.18837 
0.525658 0.0444695 0.429872 
0.515232 0.439321 0.045447 
0.505025 0.201083 0.293891 
0.495025 0.33139 0.173585 
0.485218 0.0804346 0.434347 
0.475596 0.409691 0.114713 
0.466146 0.150146 0.383707 
0.456861 0.288543 0.254596 
0.447732 0.0172584 0.53501 
0.438751 0.552479 0.00876951 
0.429912 0.276136 0.293951 
0.421208 0.42505 0.153742 
0.412633 0.137664 0.449703 
0.404181 0.512032 0.083787 
0.395848 0.217117 0.387035 
0.387628 0.373164 0.239208 
0.379516 0.0678654 0.552618 
0.37151 0.579389 0.0491008 
0.363604 0.26848 0.367916 
0.355795 0.432825 0.21138 
0.34808 0.112049 0.539871 
0.340455 0.525575 0.13397 
0.332917 0.19804 0.469043 
0.325463 0.368887 0.30565 
0.318091 0.0319645 0.649945 
0.310798 0.656896 0.0323064 
0.303581 0.315565 0.380854 
0.296438 0.494692 0.20887 
0.289366 0.144347 0.566286 
0.282365 0.594291 0.123344 
0.275431 0.237749 0.48682 
0.268563 0.422862 0.308575 
0.261759 0.0576751 0.680566 
0.255017 0.663501 0.0814825 
0.248335 0.293619 0.458046 
0.241712 0.485778 0.27251 
0.235147 0.107557 0.657295 
0.228638 0.590574 0.180788 
0.222183 0.206608 0.57121 
0.215781 0.404363 0.379856 
0.209431 0.0123526 0.778217 
0.203131 0.790643 0.00622554 
0.196881 0.395285 0.407834 
0.190679 0.600668 0.208653 
0.184525 0.197498 0.617977 
0.178416 0.712467 0.109117 
0.172353 0.303902 0.523746 
0.166333 0.514529 0.319138 
0.160357 0.0983956 0.741247 
0.154423 0.786122 0.0594546 
0.148531 0.365866 0.485604 
0.142679 0.582711 0.274611 
0.136866 0.155094 0.708039 
0.131093 0.699199 0.169708 
0.125357 0.266493 0.60815 
0.119659 0.488314 0.392027 
0.113998 0.0484532 0.837549 
0.108372 0.856799 0.0348292 
0.102782 0.413561 0.483657 
0.0972265 0.641816 0.260958 
0.0917049 0.191593 0.716702 
0.0862167 0.763866 0.149918 
0.0807612 0.308807 0.610432 
0.0753379 0.541794 0.382868 
0.0699462 0.0799265 0.850127 
0.0645857 0.840411 0.095003 
0.0592556 0.374828 0.565917 
0.0539556 0.613451 0.332594 
0.0486851 0.141211 0.810104 
0.0434437 0.739837 0.21672 
0.0382308 0.262984 0.698785 
0.033046 0.50614 0.460814 
0.0278889 0.0227839 0.949327 
0.022759 0.954337 0.0229041 
0.0176559 0.468148 0.514196 
0.0125791 0.717423 0.269998 
0.00752834 0.224857 0.767615 
0.00250313 0.849431 0.148066 
